"No.","Leftover Capture Data","Length","Source Port","Destination Port","Time","Source","Destination","Protocol","Info"
"5008","01ff0000","31","0x00000001","0xffffffff","80.043740","1.3.1","host","USB","URB_INTERRUPT in"
"5009","01ff0000","31","0x00000001","0xffffffff","80.059340","1.3.1","host","USB","URB_INTERRUPT in"
"5010","01fe0000","31","0x00000001","0xffffffff","80.059340","1.3.1","host","USB","URB_INTERRUPT in"
"5011","01fe0000","31","0x00000001","0xffffffff","80.074940","1.3.1","host","USB","URB_INTERRUPT in"
"5012","01ff0100","31","0x00000001","0xffffffff","80.074940","1.3.1","host","USB","URB_INTERRUPT in"
"5013","01ff0000","31","0x00000001","0xffffffff","80.090541","1.3.1","host","USB","URB_INTERRUPT in"
"5014","01fd0200","31","0x00000001","0xffffffff","80.106141","1.3.1","host","USB","URB_INTERRUPT in"
"5015","01ff0100","31","0x00000001","0xffffffff","80.106141","1.3.1","host","USB","URB_INTERRUPT in"
"5016","01ff0000","31","0x00000001","0xffffffff","80.121741","1.3.1","host","USB","URB_INTERRUPT in"
"5017","01fe0100","31","0x00000001","0xffffffff","80.137341","1.3.1","host","USB","URB_INTERRUPT in"
"5018","01ff0100","31","0x00000001","0xffffffff","80.137341","1.3.1","host","USB","URB_INTERRUPT in"
"5019","01fd0100","31","0x00000001","0xffffffff","80.152941","1.3.1","host","USB","URB_INTERRUPT in"
"5020","01fd0200","31","0x00000001","0xffffffff","80.152941","1.3.1","host","USB","URB_INTERRUPT in"
"5021","01fe0100","31","0x00000001","0xffffffff","80.168541","1.3.1","host","USB","URB_INTERRUPT in"
"5022","01fd0000","31","0x00000001","0xffffffff","80.168541","1.3.1","host","USB","URB_INTERRUPT in"
"5023","01fd0300","31","0x00000001","0xffffffff","80.184141","1.3.1","host","USB","URB_INTERRUPT in"
"5024","01fe0100","31","0x00000001","0xffffffff","80.184141","1.3.1","host","USB","URB_INTERRUPT in"
"5025","01fe0200","31","0x00000001","0xffffffff","80.199741","1.3.1","host","USB","URB_INTERRUPT in"
"5026","01fc0200","31","0x00000001","0xffffffff","80.199741","1.3.1","host","USB","URB_INTERRUPT in"
"5027","01fe0200","31","0x00000001","0xffffffff","80.215341","1.3.1","host","USB","URB_INTERRUPT in"
"5028","01fe0100","31","0x00000001","0xffffffff","80.215341","1.3.1","host","USB","URB_INTERRUPT in"
"5029","01fd0200","31","0x00000001","0xffffffff","80.230941","1.3.1","host","USB","URB_INTERRUPT in"
"5030","01ff0100","31","0x00000001","0xffffffff","80.230941","1.3.1","host","USB","URB_INTERRUPT in"
"5031","01fe0300","31","0x00000001","0xffffffff","80.246541","1.3.1","host","USB","URB_INTERRUPT in"
"5032","01ff0100","31","0x00000001","0xffffffff","80.246541","1.3.1","host","USB","URB_INTERRUPT in"
"5033","01000100","31","0x00000001","0xffffffff","80.262141","1.3.1","host","USB","URB_INTERRUPT in"
"5034","01000100","31","0x00000001","0xffffffff","80.277741","1.3.1","host","USB","URB_INTERRUPT in"
"5035","01000200","31","0x00000001","0xffffffff","80.293341","1.3.1","host","USB","URB_INTERRUPT in"
"5036","01000100","31","0x00000001","0xffffffff","80.293341","1.3.1","host","USB","URB_INTERRUPT in"
"5037","01000100","31","0x00000001","0xffffffff","80.308941","1.3.1","host","USB","URB_INTERRUPT in"
"5038","01000300","31","0x00000001","0xffffffff","80.308941","1.3.1","host","USB","URB_INTERRUPT in"
"5039","01000100","31","0x00000001","0xffffffff","80.324541","1.3.1","host","USB","URB_INTERRUPT in"
"5040","01000200","31","0x00000001","0xffffffff","80.324541","1.3.1","host","USB","URB_INTERRUPT in"
"5041","01000300","31","0x00000001","0xffffffff","80.324541","1.3.1","host","USB","URB_INTERRUPT in"
"5042","01000200","31","0x00000001","0xffffffff","80.340141","1.3.1","host","USB","URB_INTERRUPT in"
"5043","01020300","31","0x00000001","0xffffffff","80.340141","1.3.1","host","USB","URB_INTERRUPT in"
"5044","01010200","31","0x00000001","0xffffffff","80.355741","1.3.1","host","USB","URB_INTERRUPT in"
"5045","01020400","31","0x00000001","0xffffffff","80.355741","1.3.1","host","USB","URB_INTERRUPT in"
"5046","01020200","31","0x00000001","0xffffffff","80.371341","1.3.1","host","USB","URB_INTERRUPT in"
"5047","01010200","31","0x00000001","0xffffffff","80.371341","1.3.1","host","USB","URB_INTERRUPT in"
"5048","01020400","31","0x00000001","0xffffffff","80.386941","1.3.1","host","USB","URB_INTERRUPT in"
"5049","01020200","31","0x00000001","0xffffffff","80.386941","1.3.1","host","USB","URB_INTERRUPT in"
"5050","01010100","31","0x00000001","0xffffffff","80.402541","1.3.1","host","USB","URB_INTERRUPT in"
"5051","01010200","31","0x00000001","0xffffffff","80.402541","1.3.1","host","USB","URB_INTERRUPT in"
"5052","01020200","31","0x00000001","0xffffffff","80.418141","1.3.1","host","USB","URB_INTERRUPT in"
"5053","01010100","31","0x00000001","0xffffffff","80.418141","1.3.1","host","USB","URB_INTERRUPT in"
"5054","01010100","31","0x00000001","0xffffffff","80.433741","1.3.1","host","USB","URB_INTERRUPT in"
"5055","01020200","31","0x00000001","0xffffffff","80.433741","1.3.1","host","USB","URB_INTERRUPT in"
"5056","01020200","31","0x00000001","0xffffffff","80.449341","1.3.1","host","USB","URB_INTERRUPT in"
"5057","01020100","31","0x00000001","0xffffffff","80.464941","1.3.1","host","USB","URB_INTERRUPT in"
"5058","01010100","31","0x00000001","0xffffffff","80.464941","1.3.1","host","USB","URB_INTERRUPT in"
"5059","01000100","31","0x00000001","0xffffffff","80.480541","1.3.1","host","USB","URB_INTERRUPT in"
"5060","01020300","31","0x00000001","0xffffffff","80.480541","1.3.1","host","USB","URB_INTERRUPT in"
"5061","01010100","31","0x00000001","0xffffffff","80.496141","1.3.1","host","USB","URB_INTERRUPT in"
"5062","01010100","31","0x00000001","0xffffffff","80.496141","1.3.1","host","USB","URB_INTERRUPT in"
"5063","01010100","31","0x00000001","0xffffffff","80.511741","1.3.1","host","USB","URB_INTERRUPT in"
"5064","01020200","31","0x00000001","0xffffffff","80.511741","1.3.1","host","USB","URB_INTERRUPT in"
"5065","01010200","31","0x00000001","0xffffffff","80.527341","1.3.1","host","USB","URB_INTERRUPT in"
"5066","01010100","31","0x00000001","0xffffffff","80.542941","1.3.1","host","USB","URB_INTERRUPT in"
"5067","01000100","31","0x00000001","0xffffffff","80.542941","1.3.1","host","USB","URB_INTERRUPT in"
"5068","01000200","31","0x00000001","0xffffffff","80.574141","1.3.1","host","USB","URB_INTERRUPT in"
"5069","01000100","31","0x00000001","0xffffffff","80.574141","1.3.1","host","USB","URB_INTERRUPT in"
"5070","01000200","31","0x00000001","0xffffffff","80.589741","1.3.1","host","USB","URB_INTERRUPT in"
"5071","01000200","31","0x00000001","0xffffffff","80.589741","1.3.1","host","USB","URB_INTERRUPT in"
"5072","01000100","31","0x00000001","0xffffffff","80.605341","1.3.1","host","USB","URB_INTERRUPT in"
"5073","01000100","31","0x00000001","0xffffffff","80.620941","1.3.1","host","USB","URB_INTERRUPT in"
"5074","01000100","31","0x00000001","0xffffffff","80.620941","1.3.1","host","USB","URB_INTERRUPT in"
"5075","01000200","31","0x00000001","0xffffffff","80.667742","1.3.1","host","USB","URB_INTERRUPT in"
"5076","01ff0100","31","0x00000001","0xffffffff","80.667742","1.3.1","host","USB","URB_INTERRUPT in"
"5077","01ff0100","31","0x00000001","0xffffffff","80.667742","1.3.1","host","USB","URB_INTERRUPT in"
"5078","01fe0100","31","0x00000001","0xffffffff","80.683342","1.3.1","host","USB","URB_INTERRUPT in"
"5079","01ff0000","31","0x00000001","0xffffffff","80.698942","1.3.1","host","USB","URB_INTERRUPT in"
"5080","01fe0000","31","0x00000001","0xffffffff","80.698942","1.3.1","host","USB","URB_INTERRUPT in"
"5081","01ff0100","31","0x00000001","0xffffffff","80.714542","1.3.1","host","USB","URB_INTERRUPT in"
"5082","01ff0000","31","0x00000001","0xffffffff","80.714542","1.3.1","host","USB","URB_INTERRUPT in"
"5083","01fe0000","31","0x00000001","0xffffffff","80.730142","1.3.1","host","USB","URB_INTERRUPT in"
"5084","01ff0000","31","0x00000001","0xffffffff","80.730142","1.3.1","host","USB","URB_INTERRUPT in"
"5085","01ff0000","31","0x00000001","0xffffffff","80.745742","1.3.1","host","USB","URB_INTERRUPT in"
"5086","01fd0000","31","0x00000001","0xffffffff","80.745742","1.3.1","host","USB","URB_INTERRUPT in"
"5087","01fd0000","31","0x00000001","0xffffffff","80.761342","1.3.1","host","USB","URB_INTERRUPT in"
"5088","01fc0100","31","0x00000001","0xffffffff","80.761342","1.3.1","host","USB","URB_INTERRUPT in"
"5089","01fd0100","31","0x00000001","0xffffffff","80.776942","1.3.1","host","USB","URB_INTERRUPT in"
"5090","01fe0000","31","0x00000001","0xffffffff","80.792542","1.3.1","host","USB","URB_INTERRUPT in"
"5091","01fc0100","31","0x00000001","0xffffffff","80.792542","1.3.1","host","USB","URB_INTERRUPT in"
"5092","01fe0000","31","0x00000001","0xffffffff","80.808142","1.3.1","host","USB","URB_INTERRUPT in"
"5093","01fd0000","31","0x00000001","0xffffffff","80.808142","1.3.1","host","USB","URB_INTERRUPT in"
"5094","01fd0000","31","0x00000001","0xffffffff","80.823742","1.3.1","host","USB","URB_INTERRUPT in"
"5095","01fe0000","31","0x00000001","0xffffffff","80.823742","1.3.1","host","USB","URB_INTERRUPT in"
"5096","01fe0000","31","0x00000001","0xffffffff","80.839342","1.3.1","host","USB","URB_INTERRUPT in"
"5097","01fe0000","31","0x00000001","0xffffffff","80.854942","1.3.1","host","USB","URB_INTERRUPT in"
"5098","01fe0000","31","0x00000001","0xffffffff","80.886142","1.3.1","host","USB","URB_INTERRUPT in"
"5099","01ff0000","31","0x00000001","0xffffffff","80.886142","1.3.1","host","USB","URB_INTERRUPT in"
"5100","01fe0000","31","0x00000001","0xffffffff","80.901742","1.3.1","host","USB","URB_INTERRUPT in"
"5101","01ff0000","31","0x00000001","0xffffffff","80.917342","1.3.1","host","USB","URB_INTERRUPT in"
"5102","01ff0000","31","0x00000001","0xffffffff","81.166942","1.3.1","host","USB","URB_INTERRUPT in"
"5103","00000000","31","0x00000001","0xffffffff","81.213742","1.3.1","host","USB","URB_INTERRUPT in"
"5104","00010000","31","0x00000001","0xffffffff","81.307343","1.3.1","host","USB","URB_INTERRUPT in"
"5105","00010000","31","0x00000001","0xffffffff","81.307343","1.3.1","host","USB","URB_INTERRUPT in"
"5106","00010000","31","0x00000001","0xffffffff","81.322943","1.3.1","host","USB","URB_INTERRUPT in"
"5107","00030000","31","0x00000001","0xffffffff","81.322943","1.3.1","host","USB","URB_INTERRUPT in"
"5108","00020000","31","0x00000001","0xffffffff","81.338543","1.3.1","host","USB","URB_INTERRUPT in"
"5109","00030000","31","0x00000001","0xffffffff","81.338543","1.3.1","host","USB","URB_INTERRUPT in"
"5110","00020000","31","0x00000001","0xffffffff","81.354143","1.3.1","host","USB","URB_INTERRUPT in"
"5111","00030000","31","0x00000001","0xffffffff","81.354143","1.3.1","host","USB","URB_INTERRUPT in"
"5112","00010100","31","0x00000001","0xffffffff","81.369743","1.3.1","host","USB","URB_INTERRUPT in"
"5113","00010000","31","0x00000001","0xffffffff","81.385343","1.3.1","host","USB","URB_INTERRUPT in"
"5114","00020000","31","0x00000001","0xffffffff","81.385343","1.3.1","host","USB","URB_INTERRUPT in"
"5115","00010000","31","0x00000001","0xffffffff","81.385343","1.3.1","host","USB","URB_INTERRUPT in"
"5116","00020000","31","0x00000001","0xffffffff","81.400943","1.3.1","host","USB","URB_INTERRUPT in"
"5117","0002fd00","31","0x00000001","0xffffffff","81.416543","1.3.1","host","USB","URB_INTERRUPT in"
"5118","00010000","31","0x00000001","0xffffffff","81.416543","1.3.1","host","USB","URB_INTERRUPT in"
"5119","00020000","31","0x00000001","0xffffffff","81.432143","1.3.1","host","USB","URB_INTERRUPT in"
"5120","00020000","31","0x00000001","0xffffffff","81.432143","1.3.1","host","USB","URB_INTERRUPT in"
"5121","00020000","31","0x00000001","0xffffffff","81.447743","1.3.1","host","USB","URB_INTERRUPT in"
"5122","00010000","31","0x00000001","0xffffffff","81.447743","1.3.1","host","USB","URB_INTERRUPT in"
"5123","00020000","31","0x00000001","0xffffffff","81.463343","1.3.1","host","USB","URB_INTERRUPT in"
"5124","00020200","31","0x00000001","0xffffffff","81.478943","1.3.1","host","USB","URB_INTERRUPT in"
"5125","00000100","31","0x00000001","0xffffffff","81.572543","1.3.1","host","USB","URB_INTERRUPT in"
"5126","00010100","31","0x00000001","0xffffffff","81.588143","1.3.1","host","USB","URB_INTERRUPT in"
"5127","00000100","31","0x00000001","0xffffffff","81.603743","1.3.1","host","USB","URB_INTERRUPT in"
"5128","0000ff00","31","0x00000001","0xffffffff","81.759743","1.3.1","host","USB","URB_INTERRUPT in"
"5129","0001fd00","31","0x00000001","0xffffffff","81.775343","1.3.1","host","USB","URB_INTERRUPT in"
"5130","0002fe00","31","0x00000001","0xffffffff","81.790943","1.3.1","host","USB","URB_INTERRUPT in"
"5131","0001ff00","31","0x00000001","0xffffffff","81.806544","1.3.1","host","USB","URB_INTERRUPT in"
"5132","0000fe00","31","0x00000001","0xffffffff","81.822144","1.3.1","host","USB","URB_INTERRUPT in"
"5133","0001ff00","31","0x00000001","0xffffffff","81.822144","1.3.1","host","USB","URB_INTERRUPT in"
"5134","0001fd00","31","0x00000001","0xffffffff","81.837744","1.3.1","host","USB","URB_INTERRUPT in"
"5135","0000ff00","31","0x00000001","0xffffffff","81.837744","1.3.1","host","USB","URB_INTERRUPT in"
"5136","0000fc00","31","0x00000001","0xffffffff","81.853344","1.3.1","host","USB","URB_INTERRUPT in"
"5137","0000fe00","31","0x00000001","0xffffffff","81.853344","1.3.1","host","USB","URB_INTERRUPT in"
"5138","0000fc00","31","0x00000001","0xffffffff","81.868944","1.3.1","host","USB","URB_INTERRUPT in"
"5139","0000fc00","31","0x00000001","0xffffffff","81.868944","1.3.1","host","USB","URB_INTERRUPT in"
"5140","0000fd00","31","0x00000001","0xffffffff","81.884544","1.3.1","host","USB","URB_INTERRUPT in"
"5141","0000fc00","31","0x00000001","0xffffffff","81.884544","1.3.1","host","USB","URB_INTERRUPT in"
"5142","0000fc00","31","0x00000001","0xffffffff","81.900144","1.3.1","host","USB","URB_INTERRUPT in"
"5143","0000fc00","31","0x00000001","0xffffffff","81.900144","1.3.1","host","USB","URB_INTERRUPT in"
"5144","0000fe00","31","0x00000001","0xffffffff","81.915744","1.3.1","host","USB","URB_INTERRUPT in"
"5145","0000fc00","31","0x00000001","0xffffffff","81.915744","1.3.1","host","USB","URB_INTERRUPT in"
"5146","0000fe00","31","0x00000001","0xffffffff","81.931344","1.3.1","host","USB","URB_INTERRUPT in"
"5147","0000fd00","31","0x00000001","0xffffffff","81.931344","1.3.1","host","USB","URB_INTERRUPT in"
"5148","00ffff00","31","0x00000001","0xffffffff","81.946944","1.3.1","host","USB","URB_INTERRUPT in"
"5149","0000ff00","31","0x00000001","0xffffffff","81.946944","1.3.1","host","USB","URB_INTERRUPT in"
"5150","00fefe00","31","0x00000001","0xffffffff","81.962544","1.3.1","host","USB","URB_INTERRUPT in"
"5151","0000ff00","31","0x00000001","0xffffffff","81.962544","1.3.1","host","USB","URB_INTERRUPT in"
"5152","0001ff00","31","0x00000001","0xffffffff","82.071744","1.3.1","host","USB","URB_INTERRUPT in"
"5153","0001ff00","31","0x00000001","0xffffffff","82.087344","1.3.1","host","USB","URB_INTERRUPT in"
"5154","0004ff00","31","0x00000001","0xffffffff","82.102944","1.3.1","host","USB","URB_INTERRUPT in"
"5155","00030000","31","0x00000001","0xffffffff","82.118544","1.3.1","host","USB","URB_INTERRUPT in"
"5156","00020000","31","0x00000001","0xffffffff","82.118544","1.3.1","host","USB","URB_INTERRUPT in"
"5157","00030000","31","0x00000001","0xffffffff","82.134144","1.3.1","host","USB","URB_INTERRUPT in"
"5158","00030000","31","0x00000001","0xffffffff","82.134144","1.3.1","host","USB","URB_INTERRUPT in"
"5159","00030000","31","0x00000001","0xffffffff","82.149744","1.3.1","host","USB","URB_INTERRUPT in"
"5160","00010000","31","0x00000001","0xffffffff","82.149744","1.3.1","host","USB","URB_INTERRUPT in"
"5161","00010000","31","0x00000001","0xffffffff","82.165344","1.3.1","host","USB","URB_INTERRUPT in"
"5162","00020000","31","0x00000001","0xffffffff","82.165344","1.3.1","host","USB","URB_INTERRUPT in"
"5163","00010000","31","0x00000001","0xffffffff","82.180944","1.3.1","host","USB","URB_INTERRUPT in"
"5164","00010000","31","0x00000001","0xffffffff","82.196544","1.3.1","host","USB","URB_INTERRUPT in"
"5165","00010000","31","0x00000001","0xffffffff","82.196544","1.3.1","host","USB","URB_INTERRUPT in"
"5166","00040100","31","0x00000001","0xffffffff","82.212144","1.3.1","host","USB","URB_INTERRUPT in"
"5167","00040300","31","0x00000001","0xffffffff","82.212144","1.3.1","host","USB","URB_INTERRUPT in"
"5168","00020100","31","0x00000001","0xffffffff","82.227744","1.3.1","host","USB","URB_INTERRUPT in"
"5169","00040100","31","0x00000001","0xffffffff","82.227744","1.3.1","host","USB","URB_INTERRUPT in"
"5170","00040300","31","0x00000001","0xffffffff","82.243344","1.3.1","host","USB","URB_INTERRUPT in"
"5171","00020100","31","0x00000001","0xffffffff","82.243344","1.3.1","host","USB","URB_INTERRUPT in"
"5172","00030100","31","0x00000001","0xffffffff","82.258944","1.3.1","host","USB","URB_INTERRUPT in"
"5173","00010000","31","0x00000001","0xffffffff","82.274544","1.3.1","host","USB","URB_INTERRUPT in"
"5174","00010100","31","0x00000001","0xffffffff","82.274544","1.3.1","host","USB","URB_INTERRUPT in"
"5175","00000100","31","0x00000001","0xffffffff","82.305744","1.3.1","host","USB","URB_INTERRUPT in"
"5176","00000200","31","0x00000001","0xffffffff","82.305744","1.3.1","host","USB","URB_INTERRUPT in"
"5177","00010200","31","0x00000001","0xffffffff","82.321344","1.3.1","host","USB","URB_INTERRUPT in"
"5178","00000200","31","0x00000001","0xffffffff","82.321344","1.3.1","host","USB","URB_INTERRUPT in"
"5179","00010400","31","0x00000001","0xffffffff","82.336944","1.3.1","host","USB","URB_INTERRUPT in"
"5180","00020200","31","0x00000001","0xffffffff","82.336944","1.3.1","host","USB","URB_INTERRUPT in"
"5181","00000300","31","0x00000001","0xffffffff","82.352544","1.3.1","host","USB","URB_INTERRUPT in"
"5182","00000200","31","0x00000001","0xffffffff","82.368145","1.3.1","host","USB","URB_INTERRUPT in"
"5183","00010100","31","0x00000001","0xffffffff","82.368145","1.3.1","host","USB","URB_INTERRUPT in"
"5184","00010200","31","0x00000001","0xffffffff","82.383745","1.3.1","host","USB","URB_INTERRUPT in"
"5185","00000100","31","0x00000001","0xffffffff","82.383745","1.3.1","host","USB","URB_INTERRUPT in"
"5186","00030500","31","0x00000001","0xffffffff","82.399345","1.3.1","host","USB","URB_INTERRUPT in"
"5187","00000100","31","0x00000001","0xffffffff","82.399345","1.3.1","host","USB","URB_INTERRUPT in"
"5188","00010300","31","0x00000001","0xffffffff","82.414945","1.3.1","host","USB","URB_INTERRUPT in"
"5189","00010400","31","0x00000001","0xffffffff","82.414945","1.3.1","host","USB","URB_INTERRUPT in"
"5190","00000200","31","0x00000001","0xffffffff","82.430545","1.3.1","host","USB","URB_INTERRUPT in"
"5191","00020200","31","0x00000001","0xffffffff","82.430545","1.3.1","host","USB","URB_INTERRUPT in"
"5192","00000100","31","0x00000001","0xffffffff","82.446145","1.3.1","host","USB","URB_INTERRUPT in"
